Village,Year,Crop,Rainfall_Q1,Temp_Q1,Pest_Q1,Rainfall_Q2,Temp_Q2,Pest_Q2,Rainfall_Q3,Temp_Q3,Pest_Q3,Rainfall_Q4,Temp_Q4,Pest_Q4,Harvest_Quarter,Annual_Yield_hg_per_ha
Sindhanur,2018,Sugarcane,86.74,22.05,23.44,348.7,30.01,26.83,1027.15,23.26,18.24,258.6,24.77,19.72,Q4,17520
Sindhanur,2018,Sunflower,41.24,27.29,29.72,116.73,21.16,38.01,463.77,25.5,10.32,151.24,22.06,7.03,Q2,94350
Sindhanur,2021,Arecanut,49.05,22.46,31.78,145.08,22.91,36.64,567.21,28.54,27.95,187.13,19.45,15.89,Q4,850250
Sindhanur,2021,Cotton,22.75,23.15,3.17,73.04,29.74,12.75,450.17,29.33,20.84,96.83,29.82,4.36,Q4,17050
Sindhanur,2021,Jowar,42.71,29.39,35.29,137.84,23.52,31.94,552.33,23.9,29.19,185.23,32.85,20.07,Q4,820650
Sindhanur,2021,Millet,37.63,27.75,3.54,120.74,23.45,11.35,472.43,27.55,23.38,158.97,20.63,3.27,Q4,21870
Siruguppa,2005,Mango,20.39,24.44,33.4,88.75,26.04,29.71,523.23,24.87,27.51,111.03,27.23,14.79,Q4,800350
Siruguppa,2005,Paddy,94.51,23.88,21.16,357.71,28.37,26.0,1082.37,26.07,17.4,269.03,24.58,22.9,Q4,18100
Siruguppa,2005,Ragi,21.24,31.68,5.24,83.32,28.85,12.17,483.66,26.49,30.1,101.69,35.71,1.4,Q4,45170
Siruguppa,2005,Sugarcane,22.59,32.09,2.28,78.75,28.61,11.15,438.1,27.81,22.81,89.73,22.08,3.67,Q4,19260
Siruguppa,2008,Coffee,91.62,23.44,21.27,361.84,28.01,28.17,1098.19,23.72,17.34,274.01,24.42,23.89,Q4,18430
Siruguppa,2008,Millet,59.96,25.45,14.88,223.38,30.15,23.56,666.65,16.88,14.56,166.82,20.29,6.52,Q4,8230
Siruguppa,2008,Pepper,15.96,26.11,1.83,81.32,24.25,12.36,472.39,18.61,27.81,102.79,19.62,0.23,Q4,20880
Siruguppa,2008,Ragi,15.81,25.68,-1.15,72.48,30.14,11.3,418.4,27.75,20.23,87.84,26.32,4.62,Q4,18540
Siruguppa,2010,Coffee,21.59,28.09,0.16,71.61,26.3,15.66,446.86,19.42,24.65,95.98,23.98,7.07,Q4,40340
Siruguppa,2010,Millet,52.34,25.65,34.94,139.99,27.96,31.79,566.85,24.86,27.33,193.35,25.87,14.82,Q4,850250
Siruguppa,2010,Potato,21.88,27.19,5.6,82.39,30.91,11.34,456.57,28.1,25.36,97.77,28.82,6.34,Q4,43910
Siruguppa,2010,Sugarcane,33.83,29.77,1.46,110.81,22.29,8.91,452.65,18.27,20.16,147.56,23.59,3.32,Q4,20580
Siruguppa,2018,Mango,98.74,24.71,27.39,406.25,26.23,30.33,1227.42,21.01,17.29,308.52,26.42,21.8,Q4,20150
Siruguppa,2018,Onion,17.11,26.42,0.04,68.37,29.76,11.58,419.41,21.5,22.72,89.22,29.57,6.8,Q4,18540
Siruguppa,2018,Paddy,90.51,25.96,22.33,365.5,27.86,26.02,1092.51,28.3,17.65,270.87,28.82,23.14,Q4,18320
Siruguppa,2018,Tomato,87.35,27.03,21.64,367.81,24.95,25.56,1090.16,24.0,17.57,270.76,22.1,24.56,Q4,18320
Siruguppa,2022,Groundnut,51.8,23.57,36.32,172.12,31.92,38.08,675.24,26.07,30.24,224.28,28.95,16.96,Q4,1015310
Siruguppa,2022,Mango,16.37,29.81,7.23,65.73,36.61,55.7,376.39,25.43,59.75,85.31,29.35,15.22,Q4,15480
Siruguppa,2022,Pepper,42.99,25.03,0.6,123.5,32.65,10.88,514.0,23.49,27.13,167.2,27.94,5.03,Q4,44180
Siruguppa,2022,Turmeric,38.53,21.88,24.5,97.34,22.78,32.4,402.6,20.74,8.67,138.56,27.81,8.96,Q2,80295
Siruguppa,2023,Groundnut,77.77,28.31,16.22,286.16,21.47,9.66,867.73,24.68,14.16,219.07,26.4,24.49,Q4,168200
Siruguppa,2023,Jowar,115.98,23.49,26.88,450.88,20.05,30.71,1344.76,18.64,23.94,343.35,27.25,27.69,Q4,21950
Siruguppa,2023,Millet,23.5,25.69,33.43,96.21,25.28,29.09,529.66,20.97,29.15,114.15,19.47,20.16,Q4,825360
Siruguppa,2023,Paddy,36.5,23.33,3.33,118.98,25.81,8.32,472.12,27.8,20.06,156.44,24.07,2.21,Q4,21450
Tandur,2006,Bengal Gram,23.4,28.59,-0.91,67.17,28.31,14.05,404.35,22.48,25.46,90.63,28.99,4.22,Q4,36860
Tandur,2006,Coffee,89.77,22.03,20.77,367.53,28.18,29.51,1093.78,28.65,19.23,275.0,26.95,21.62,Q4,18320
Tandur,2006,Mango,19.37,27.89,10.07,81.27,32.43,62.61,487.35,24.56,70.74,109.33,30.98,18.4,Q4,20580
Tandur,2006,Onion,60.19,26.94,1.24,176.93,31.18,15.8,702.67,26.09,31.35,237.17,22.34,2.98,Q4,52180
Tandur,2009,Bengal Gram,98.23,29.15,3.77,377.62,25.02,13.39,1124.75,24.34,30.57,280.12,27.91,4.03,Q4,50380
Tandur,2009,Maize,19.43,27.38,27.08,68.81,27.77,26.38,422.19,24.64,20.7,94.4,27.73,12.27,Q4,630910
Tandur,2009,Turmeric,31.8,32.78,-0.21,96.76,24.91,8.99,394.42,26.47,17.77,134.68,23.58,3.16,Q4,18440
Tandur,2009,Wheat,50.94,26.73,33.06,145.51,32.51,36.08,592.91,24.66,29.09,192.14,26.57,16.61,Q4,880580
Tandur,2013,Arecanut,19.16,33.86,8.12,72.93,25.03,60.41,438.78,24.18,64.5,94.73,32.83,16.05,Q4,18310
Tandur,2013,Coffee,35.81,25.26,29.17,100.02,25.23,32.88,427.48,21.12,9.18,143.87,27.24,8.41,Q2,85305
Tandur,2013,Millet,99.15,28.46,2.3,416.46,22.64,15.52,1249.14,23.47,31.38,313.09,22.52,6.93,Q4,54080
Tandur,2013,Sugarcane,62.7,22.06,15.98,243.81,23.54,7.41,736.21,20.44,13.4,182.14,18.77,24.87,Q4,152900
Tandur,2017,Bengal Gram,17.71,33.51,0.98,62.24,33.29,11.36,375.09,28.92,25.22,75.45,27.64,2.18,Q4,34420
Tandur,2017,Groundnut,66.86,21.49,16.53,252.6,23.39,22.96,747.31,19.99,11.4,187.46,24.69,10.14,Q4,9520
Tandur,2017,Maize,24.24,27.0,30.25,93.15,28.22,30.51,513.94,20.92,24.26,108.28,23.53,17.18,Q4,795970
Tandur,2017,Sugarcane,56.89,28.34,15.81,235.78,27.28,22.75,718.46,18.27,11.84,184.26,26.2,10.42,Q4,9080
Tandur,2020,Maize,66.17,20.15,19.85,265.03,20.45,19.75,777.03,24.78,11.87,192.62,28.52,7.26,Q4,9800
Tandur,2020,Millet,16.03,31.54,3.19,66.39,27.59,8.86,409.3,27.63,19.92,91.3,32.1,4.97,Q4,15260
Tandur,2020,Tomato,21.96,26.03,8.89,71.11,33.6,56.16,405.52,31.5,62.47,89.47,31.12,14.91,Q4,16880
Tandur,2020,Turmeric,18.92,24.83,1.87,69.01,31.99,9.33,403.91,30.9,19.25,88.5,26.6,4.63,Q4,14950
Tandur,2024,Maize,36.76,27.06,1.87,120.49,26.86,11.19,475.81,18.68,23.29,154.39,26.24,5.31,Q4,21870
Tandur,2024,Pepper,13.97,27.86,3.11,73.75,32.1,13.64,423.4,25.21,24.74,93.65,23.28,3.06,Q4,38100
Tandur,2024,Sugarcane,33.97,21.16,0.59,98.83,28.4,6.32,408.42,29.16,19.18,130.34,23.91,0.09,Q4,18785
Tandur,2024,Wheat,16.23,27.73,3.97,75.12,36.03,8.28,411.55,27.73,25.4,88.29,28.21,4.76,Q4,40410
Tiptur,2008,Arecanut,88.03,29.19,2.33,339.96,28.08,13.21,1032.26,21.62,29.87,262.87,22.35,3.09,Q4,47520
Tiptur,2008,Groundnut,15.28,26.09,-1.16,57.33,25.28,12.84,345.94,31.68,20.7,71.2,30.37,5.81,Q4,13060
Tiptur,2008,Sunflower,55.36,22.05,12.14,225.15,25.74,4.41,690.65,18.76,8.88,170.82,28.67,25.5,Q4,140100
Tiptur,2008,Wheat,12.91,31.23,25.76,74.36,29.52,26.54,402.86,31.13,20.59,88.88,26.12,13.03,Q4,590360
Tiptur,2009,Arecanut,15.14,30.09,2.37,77.09,32.26,11.62,431.25,23.38,23.74,86.91,28.11,2.49,Q4,18910
Tiptur,2009,Bengal Gram,86.89,25.92,2.38,346.94,23.53,12.38,1031.99,25.0,26.9,254.69,21.43,3.45,Q4,47520
Tiptur,2009,Onion,21.72,29.09,2.68,71.35,27.03,14.43,419.71,27.32,27.55,89.84,30.74,6.92,Q4,38100
Tiptur,2009,Wheat,71.0,22.57,15.65,283.65,27.78,4.86,842.68,26.15,11.01,210.74,19.01,28.03,Q4,163000
Tiptur,2014,Cotton,14.35,31.19,4.06,72.7,32.39,15.54,434.4,25.0,26.53,90.75,22.49,5.52,Q4,39320
Tiptur,2014,Groundnut,108.92,22.02,24.46,433.29,24.0,31.39,1286.44,18.43,20.46,326.08,21.97,26.13,Q4,20950
Tiptur,2014,Jowar,41.48,19.84,27.97,110.22,24.81,35.2,448.06,28.48,8.17,147.34,27.14,7.93,Q2,89190
Tiptur,2014,Maize,51.23,24.28,35.65,142.69,25.74,33.55,568.59,21.51,25.85,189.82,24.45,15.62,Q4,850250
Tiptur,2020,Arecanut,10.3,26.77,0.44,59.51,30.99,14.69,351.65,27.33,22.56,78.54,32.85,5.51,Q4,32560
Tiptur,2020,Maize,17.86,34.07,4.56,86.69,29.91,9.38,494.84,32.1,28.14,101.94,23.64,3.29,Q4,45880
Tiptur,2020,Paddy,24.45,25.99,2.67,80.36,23.89,10.5,455.39,32.48,22.37,101.42,28.53,6.01,Q4,17050
Tiptur,2020,Sunflower,111.88,24.63,27.29,429.28,24.43,27.89,1296.56,26.38,21.41,324.56,28.78,25.7,Q4,20950
Tiptur,2021,Bengal Gram,17.5,25.02,3.62,74.33,32.79,16.08,438.5,28.21,25.7,90.15,30.8,5.04,Q4,39930
Tiptur,2021,Jowar,96.25,20.71,26.26,398.11,26.89,30.1,1185.22,20.52,20.15,293.7,21.55,21.9,Q4,19580
Tiptur,2021,Mango,48.04,27.39,2.04,132.5,30.67,11.46,537.57,20.66,26.32,177.9,24.28,7.46,Q4,45290
Tiptur,2021,Wheat,38.27,27.4,2.67,107.9,30.23,7.19,405.3,28.11,19.24,134.58,22.04,5.49,Q4,18920
Tiptur,2023,Arecanut,17.07,32.64,3.91,75.71,33.41,9.57,411.48,32.61,23.92,84.93,31.17,3.0,Q4,40410
Tiptur,2023,Coffee,56.49,25.2,16.16,242.02,29.45,23.16,735.65,24.27,12.78,185.65,19.16,10.79,Q4,9340
Tiptur,2023,Pepper,46.9,25.26,2.58,123.59,29.51,9.25,489.28,29.51,26.22,165.51,30.6,4.84,Q4,43140
Tiptur,2023,Ragi,39.44,21.46,3.88,117.71,29.58,9.96,456.74,23.95,21.27,147.53,19.83,3.25,Q4,21060
Tumakuru,2006,Maize,17.41,30.19,6.45,87.63,25.86,64.64,501.71,31.59,74.53,104.43,27.88,17.2,Q4,21380
Tumakuru,2006,Millet,44.91,24.32,3.68,153.17,31.94,11.2,611.63,28.21,28.91,203.63,24.89,3.55,Q4,48620
Tumakuru,2006,Sugarcane,20.84,32.5,2.05,82.22,30.33,7.57,496.01,22.45,23.95,111.36,27.34,4.38,Q4,46390
Tumakuru,2006,Sunflower,37.79,27.6,-1.76,102.8,29.14,6.98,423.24,25.08,23.05,140.92,27.34,1.19,Q4,19400
Tumakuru,2008,Maize,92.61,21.72,0.85,384.55,29.17,12.82,1142.2,23.85,29.57,288.26,25.97,4.55,Q4,50900
Tumakuru,2008,Onion,17.12,33.88,7.59,74.81,28.25,57.88,426.85,26.21,66.93,89.21,33.92,13.11,Q4,17720
Tumakuru,2008,Paddy,108.13,29.83,27.58,433.8,22.44,32.34,1291.19,25.26,19.17,325.6,24.96,23.47,Q4,20950
Tumakuru,2008,Ragi,17.64,26.04,0.64,79.73,28.53,8.84,471.15,31.04,27.52,100.29,30.73,2.81,Q4,44660
Tumakuru,2012,Arecanut,39.72,27.0,2.43,131.68,35.0,9.29,505.64,31.53,24.85,174.55,25.42,4.15,Q4,44180
Tumakuru,2012,Bengal Gram,52.92,26.27,36.91,156.56,25.73,35.14,646.28,27.5,28.66,213.5,24.14,18.48,Q4,970630
Tumakuru,2012,Ragi,16.94,28.9,26.25,82.7,31.25,29.19,461.59,31.15,24.61,97.68,30.39,14.26,Q4,690240
Tumakuru,2012,Sugarcane,19.44,22.15,31.82,83.54,30.87,31.35,450.4,28.61,25.52,104.52,33.14,15.9,Q4,680450
Tumakuru,2018,Millet,37.1,29.82,28.43,114.34,23.95,35.81,449.58,28.28,8.97,154.68,26.18,6.07,Q2,89190
Tumakuru,2018,Paddy,83.36,19.42,18.93,336.99,29.02,25.72,1021.44,22.59,17.8,252.53,23.46,19.79,Q4,17300
Tumakuru,2018,Tomato,101.67,21.12,25.07,432.61,28.12,32.62,1289.86,22.16,18.89,326.24,21.02,24.07,Q4,20950
Tumakuru,2018,Wheat,92.9,27.09,0.43,352.88,22.97,13.17,1066.84,24.13,29.05,268.48,22.17,6.45,Q4,48680
Tumakuru,2019,Arecanut,13.45,20.33,3.37,80.61,27.7,10.28,473.32,21.62,24.16,102.95,20.19,2.94,Q4,20880
Tumakuru,2019,Jowar,22.28,25.92,3.53,77.76,31.02,9.06,453.79,24.93,25.51,101.67,29.04,3.52,Q4,20150
Tumakuru,2019,Pepper,54.13,27.01,37.72,160.63,30.66,35.13,637.25,24.41,29.32,216.36,29.58,18.99,Q4,970630
Tumakuru,2019,Tomato,34.26,20.44,0.07,115.98,21.12,11.3,464.3,23.74,24.24,157.33,19.64,1.72,Q4,21450
Tumakuru,2022,Bengal Gram,53.58,28.66,19.47,234.04,24.36,22.73,712.71,23.26,13.59,177.91,20.3,9.14,Q4,8920
Tumakuru,2022,Cotton,75.62,22.24,14.09,303.55,25.08,4.01,895.27,24.41,12.58,223.93,23.21,29.85,Q4,175000
Tumakuru,2022,Maize,88.58,24.29,5.76,360.34,21.27,12.07,1068.9,24.23,30.4,271.49,26.68,4.65,Q4,48680
Tumakuru,2022,Turmeric,96.11,21.93,22.16,381.85,25.37,26.85,1137.25,22.11,18.42,281.14,20.87,22.4,Q4,19000
Udumalpet,2007,Mango,57.04,24.73,40.42,174.2,25.39,40.26,690.06,25.95,32.03,224.38,23.11,15.66,Q4,1050000
Udumalpet,2007,Onion,95.53,24.81,1.96,363.9,31.01,11.65,1099.67,27.26,30.41,276.54,22.95,4.84,Q4,49730
Udumalpet,2007,Paddy,20.63,31.75,8.81,67.61,37.76,51.73,374.31,31.59,59.53,84.95,30.76,14.06,Q4,15480
Udumalpet,2007,Ragi,15.58,31.52,0.51,82.01,28.77,14.03,458.66,22.36,26.12,102.32,24.31,5.3,Q4,41560
Udumalpet,2008,Jowar,21.32,31.25,2.65,74.03,30.47,12.49,468.45,25.21,25.12,101.06,26.41,3.79,Q4,43910
Udumalpet,2008,Maize,18.34,27.77,7.77,73.81,34.66,59.6,413.04,34.05,65.38,84.44,23.12,12.06,Q4,17110
Udumalpet,2008,Mango,45.24,26.41,33.65,152.4,28.45,37.14,603.33,25.22,29.71,195.22,32.15,19.28,Q4,895000
Udumalpet,2008,Potato,18.44,33.08,2.53,76.93,30.01,13.12,420.46,23.17,26.62,88.97,28.91,3.45,Q4,41000
Udumalpet,2009,Arecanut,17.71,27.84,5.41,59.47,27.84,53.3,383.13,26.77,64.15,79.05,25.04,12.72,Q4,15850
Udumalpet,2009,Bengal Gram,17.77,28.08,3.49,65.26,30.76,13.66,378.1,33.69,24.1,84.68,27.42,4.31,Q4,35600
Udumalpet,2009,Jowar,25.81,23.57,32.72,78.43,22.63,29.45,470.92,19.26,24.59,101.58,27.56,11.54,Q4,700570
Udumalpet,2009,Maize,109.97,25.71,24.37,442.95,23.64,32.96,1321.99,18.46,21.87,325.58,24.99,25.44,Q4,21400
Udumalpet,2012,Groundnut,16.86,29.04,0.06,64.88,26.69,14.85,370.29,31.85,25.32,78.98,28.84,6.48,Q4,34420
Udumalpet,2012,Jowar,34.28,28.27,29.95,113.95,27.7,38.92,455.23,29.65,6.99,157.37,27.7,10.31,Q2,91260
Udumalpet,2012,Maize,43.89,27.33,2.35,135.02,26.49,13.44,537.39,28.34,28.41,179.37,29.53,4.13,Q4,44990
Udumalpet,2012,Ragi,53.64,30.99,34.05,164.1,33.56,36.01,645.85,28.23,28.14,210.95,28.82,18.64,Q4,970630
Udumalpet,2013,Maize,54.29,23.91,35.11,156.8,24.44,34.45,635.67,27.66,29.05,215.64,25.06,19.88,Q4,970630
Udumalpet,2013,Paddy,21.57,25.59,1.41,68.6,33.81,11.75,398.55,32.2,22.01,85.6,29.97,1.65,Q4,14950
Udumalpet,2013,Pepper,12.14,32.67,8.04,77.22,31.59,58.38,415.97,26.02,64.94,90.7,30.75,16.09,Q4,17110
Udumalpet,2013,Tomato,59.05,26.77,19.22,238.7,29.68,18.59,716.04,17.84,13.68,178.17,18.39,11.08,Q4,9080
Udumalpet,2022,Groundnut,20.97,30.56,3.1,73.03,32.98,11.92,440.47,33.17,26.73,93.87,29.11,4.07,Q4,42310
Udumalpet,2022,Ragi,95.64,25.92,20.47,367.89,21.87,27.13,1107.33,21.84,16.26,274.6,26.94,20.82,Q4,18520
Udumalpet,2022,Sunflower,40.98,27.48,34.51,139.5,31.56,33.09,561.4,24.6,27.68,189.65,26.74,18.25,Q4,835960
Udumalpet,2022,Wheat,35.12,21.79,28.61,108.31,24.22,39.0,430.93,25.77,9.12,142.37,21.29,7.43,Q2,87180
Unjha,2005,Coffee,22.46,30.94,3.66,67.21,30.63,9.87,415.16,28.66,25.72,88.64,23.76,1.27,Q4,40410
Unjha,2005,Groundnut,36.56,25.97,25.79,107.03,28.72,36.01,425.56,25.47,7.3,148.82,23.33,10.02,Q2,84260
Unjha,2005,Millet,26.76,29.5,1.35,101.64,24.83,5.05,385.28,22.61,18.17,127.65,31.67,3.93,Q4,18170
Unjha,2005,Potato,86.27,22.55,20.18,363.47,24.77,26.93,1081.39,26.75,14.86,273.33,23.22,25.26,Q4,18100
Unjha,2008,Arecanut,94.86,24.46,1.67,362.29,31.61,12.25,1091.56,27.38,31.52,276.09,31.4,5.44,Q4,49730
Unjha,2008,Maize,56.54,26.12,13.65,246.45,25.48,5.01,753.54,19.88,10.22,180.24,30.42,24.69,Q4,150500
Unjha,2008,Turmeric,19.29,28.06,11.13,79.85,33.16,61.44,477.04,30.45,71.6,107.57,25.08,14.73,Q4,20170
Unjha,2008,Wheat,25.9,24.63,6.46,85.22,29.94,63.35,474.41,33.47,69.89,105.24,28.6,14.9,Q4,19860
Unjha,2010,Arecanut,87.54,29.62,22.62,354.45,27.62,27.51,1084.23,18.96,15.48,265.75,22.44,24.79,Q4,18100
Unjha,2010,Cotton,98.12,24.25,24.09,409.45,22.16,29.16,1227.06,19.04,18.77,311.2,27.61,22.88,Q4,20150
Unjha,2010,Onion,18.14,23.32,3.65,69.53,34.59,11.34,384.32,28.87,19.32,84.85,30.37,3.28,Q4,14550
Unjha,2010,Pepper,92.22,24.11,23.88,391.5,22.89,26.36,1170.57,25.76,18.36,289.21,23.61,23.91,Q4,19350
Unjha,2015,Maize,14.59,21.61,1.1,72.9,28.3,11.34,416.36,28.23,22.18,87.14,24.26,5.02,Q4,18540
Unjha,2015,Potato,37.68,21.13,26.21,105.74,29.62,37.96,428.47,28.1,7.8,147.2,24.97,7.9,Q2,86370
Unjha,2015,Sugarcane,19.13,25.78,0.09,76.54,28.09,10.52,419.12,32.26,22.16,87.78,25.42,2.37,Q4,41000
Unjha,2015,Sunflower,57.57,23.61,12.43,227.11,28.11,5.88,661.17,22.47,12.81,162.0,19.1,18.96,Q4,135300
Unjha,2017,Arecanut,40.0,31.05,29.78,121.41,28.92,28.98,491.46,25.91,27.75,162.14,28.29,15.65,Q4,720440
Unjha,2017,Bengal Gram,13.08,27.37,5.39,63.5,33.67,55.86,401.85,32.21,62.67,89.36,33.44,13.46,Q4,16590
Unjha,2017,Mango,20.09,26.7,2.38,68.22,28.86,10.25,414.15,31.92,25.78,86.64,28.47,2.35,Q4,40410
Unjha,2017,Wheat,19.63,28.56,1.64,69.63,23.26,14.19,424.06,33.65,28.06,93.48,29.41,4.09,Q4,38100
Unjha,2022,Coffee,21.67,29.78,4.26,79.63,30.77,17.14,426.48,22.55,25.89,86.43,26.83,6.33,Q4,38560
Unjha,2022,Onion,70.22,20.02,17.37,267.56,19.93,23.37,805.32,23.85,11.61,203.68,21.05,12.2,Q4,10250
Unjha,2022,Pepper,21.43,25.18,2.3,72.38,35.57,8.91,429.28,29.62,26.71,93.59,31.93,5.46,Q4,41700
Unjha,2022,Tomato,14.51,23.77,27.87,74.3,29.48,26.56,456.76,21.47,23.66,93.92,29.26,13.08,Q4,675030
Vijayapura,2005,Coffee,25.03,22.54,28.19,87.15,30.79,28.71,493.29,29.33,23.24,102.07,29.01,12.77,Q4,740800
Vijayapura,2005,Paddy,15.64,34.59,7.73,71.3,29.87,60.63,427.1,29.47,65.77,95.57,30.04,14.62,Q4,17720
Vijayapura,2005,Potato,20.57,27.26,8.73,83.04,33.66,65.15,487.08,25.98,70.69,107.15,26.35,14.59,Q4,20580
Vijayapura,2005,Wheat,89.72,21.51,1.74,350.31,22.44,10.09,1050.34,22.81,29.46,263.63,22.6,4.7,Q4,48050
Vijayapura,2007,Groundnut,31.16,30.87,24.84,100.57,25.11,33.46,406.05,25.52,7.72,142.04,24.65,7.68,Q2,80880
Vijayapura,2007,Jowar,65.31,21.59,14.11,243.89,25.44,6.07,736.96,21.53,12.67,184.31,25.78,23.74,Q4,151200
Vijayapura,2007,Pepper,60.04,24.98,1.2,176.78,25.4,12.98,689.53,19.97,27.99,232.91,32.0,7.16,Q4,51200
Vijayapura,2007,Potato,17.9,28.11,0.04,62.74,28.78,13.25,383.93,29.13,25.79,81.41,23.95,5.29,Q4,35145
Vijayapura,2010,Arecanut,52.97,24.61,17.07,220.42,28.8,17.93,659.43,21.83,13.26,167.74,27.67,7.01,Q4,8230
Vijayapura,2010,Coffee,24.96,27.15,26.61,85.1,26.09,28.83,464.56,25.82,26.97,100.98,31.13,14.63,Q4,690240
Vijayapura,2010,Maize,84.91,23.28,3.49,340.1,23.11,11.34,1022.65,28.74,29.72,258.61,20.82,3.89,Q4,47100
Vijayapura,2010,Pepper,107.78,26.79,25.79,429.96,29.45,30.48,1285.64,24.26,17.93,322.89,20.0,24.7,Q4,20950
Vijayapura,2012,Mango,53.41,28.97,10.55,221.92,25.14,3.27,660.56,25.98,8.06,165.34,20.69,23.95,Q4,135300
Vijayapura,2012,Millet,88.51,25.73,22.32,354.32,27.95,26.83,1072.63,24.95,19.8,264.87,22.47,21.9,Q4,17980
Vijayapura,2012,Ragi,36.35,24.98,24.53,100.25,23.28,32.17,392.89,23.72,6.44,131.06,25.39,5.34,Q2,78050
Vijayapura,2012,Sugarcane,23.76,25.17,2.49,79.82,36.16,12.74,459.09,24.44,24.89,97.94,27.86,3.72,Q4,43910
Vijayapura,2013,Jowar,70.7,24.16,15.01,295.29,27.02,8.97,906.18,24.98,12.39,222.93,23.9,27.7,Q4,175000
Vijayapura,2013,Maize,49.61,26.9,33.99,152.21,28.58,35.91,619.7,27.06,29.13,208.59,27.68,15.53,Q4,930370
Vijayapura,2013,Mango,12.35,24.69,3.63,56.3,34.48,9.92,360.47,24.6,17.82,75.15,25.12,1.11,Q4,13370
Vijayapura,2013,Potato,36.46,23.64,2.62,90.31,28.52,5.77,384.22,23.68,16.75,122.52,22.61,4.95,Q4,17580
Vijayapura,2024,Cotton,18.88,26.77,-0.47,78.35,28.31,12.87,426.92,29.47,25.58,88.04,25.93,7.46,Q4,41700
Vijayapura,2024,Maize,52.03,25.34,1.54,151.34,27.87,14.47,613.98,32.35,27.26,210.32,24.01,6.31,Q4,48620
Vijayapura,2024,Tomato,42.64,29.86,35.29,143.68,27.6,30.21,555.77,29.42,28.59,183.9,24.59,18.31,Q4,820650
Vijayapura,2024,Turmeric,59.83,22.46,35.71,166.44,32.23,35.56,671.72,32.03,33.75,222.38,28.84,18.72,Q4,1015310
Wani,2008,Arecanut,48.5,27.39,34.4,138.17,25.45,32.65,543.14,24.35,26.09,182.72,27.84,17.3,Q4,810120
Wani,2008,Coffee,16.91,31.44,0.0,67.43,30.46,10.18,404.9,27.17,19.65,87.94,31.2,1.76,Q4,15260
Wani,2008,Mango,20.64,31.65,0.94,78.81,29.39,14.29,477.3,22.3,29.43,103.69,23.66,7.29,Q4,42930
Wani,2008,Sunflower,107.82,23.91,27.61,454.74,25.08,29.62,1352.41,21.76,23.01,338.88,22.21,24.49,Q4,21950
Wani,2009,Arecanut,21.45,23.23,4.22,90.8,30.92,10.9,520.59,27.2,26.01,104.7,29.12,6.02,Q4,22970
Wani,2009,Jowar,14.09,27.16,4.45,66.68,31.95,14.41,393.73,29.06,28.03,82.3,29.93,4.19,Q4,35920
Wani,2009,Mango,57.34,23.9,13.66,247.83,23.84,4.5,739.1,25.88,11.21,188.95,19.55,24.59,Q4,151200
Wani,2009,Sugarcane,20.35,25.99,2.18,61.71,29.14,10.73,377.77,30.08,17.88,80.94,31.83,4.66,Q4,14170
Wani,2011,Onion,35.64,21.09,1.84,120.64,27.68,7.44,469.01,28.4,20.82,154.52,24.65,3.41,Q4,21450
Wani,2011,Paddy,17.66,34.02,6.39,75.08,29.45,61.72,465.72,33.07,69.27,95.79,32.87,14.03,Q4,19310
Wani,2011,Ragi,80.39,21.3,19.31,337.24,31.22,24.89,1018.63,25.24,14.96,256.76,28.09,21.09,Q4,17300
Wani,2011,Tomato,35.02,21.76,27.52,106.22,24.26,34.44,418.66,23.71,9.53,138.07,23.25,8.9,Q2,81590
Wani,2012,Coffee,74.71,25.53,17.85,293.44,20.56,24.36,884.91,19.34,14.69,226.41,22.92,12.54,Q4,11410
Wani,2012,Maize,20.84,35.24,7.89,66.28,27.86,55.42,384.54,33.35,60.59,83.36,30.55,15.51,Q4,15850
Wani,2012,Tomato,19.25,21.78,25.81,76.24,27.15,26.91,453.5,20.72,25.07,90.0,24.85,11.36,Q4,665720
Wani,2012,Wheat,43.89,25.87,2.14,143.09,25.64,12.89,566.72,23.44,25.32,191.8,24.64,6.29,Q4,46550
Wani,2019,Arecanut,19.17,27.75,0.21,69.36,35.42,14.08,377.53,27.87,25.05,86.3,24.39,4.13,Q4,35145
Wani,2019,Potato,116.09,21.3,3.4,453.42,20.91,14.44,1350.07,23.33,36.82,336.34,26.02,4.93,Q4,57450
Wani,2019,Ragi,70.42,25.11,23.02,286.25,20.02,20.75,875.87,22.95,12.79,220.64,23.49,12.81,Q4,11180
Wani,2019,Turmeric,71.09,21.33,16.42,275.73,20.39,4.83,827.12,24.47,12.0,202.77,21.21,26.66,Q4,160400
Wani,2021,Cotton,92.76,24.81,1.49,393.72,30.25,15.02,1169.49,22.59,31.13,290.42,20.85,3.47,Q4,51850
Wani,2021,Jowar,21.69,33.62,7.86,79.26,32.34,61.75,477.83,29.04,70.11,101.29,29.26,15.36,Q4,19860
Wani,2021,Millet,67.59,21.2,12.93,255.29,26.4,5.98,764.07,19.3,9.69,191.92,19.8,24.33,Q4,153600
Wani,2021,Pepper,87.89,29.71,2.09,367.26,22.75,12.45,1087.27,19.8,31.68,276.21,26.39,3.5,Q4,49520
Yelandur,2006,Onion,20.05,25.66,10.3,84.26,28.39,61.9,487.51,24.72,73.58,104.55,28.28,13.83,Q4,20400
